domain,actionSource,sourceVmUuid,dynUserGroupName,parentSessionId,destinationDeviceOsVersion,linkChangeCount,sctpAssociationId,sourceDeviceOsVersion,sourceHostName,error2,subcategoryOfApp,ipProtocol,destinationDeviceCategory,tags,dgHierarchyLevel1,uuidForRule,linkSwitches,bytesSent,tunnelIdImsi,@timestamp,nssaiSd,destinationPort,destinationCountry,configVersion,sanctionedStateOfApp,tunnel,packetsSent,sourceDynamicAddressGroup,sessionId,http2Connection,sdwanCluster,packets,sctpChunks,generateTime,clusterName,sdwanSite,destinationUser,syslog_domain,timeLogged,deviceName,sessionEndReason,@version,host,sourceDeviceModel,technologyOfApp,flowType,actionFlags,parentSessionStartTime,bytesReceived,repeatCount,sourcePort,dgHierarchyLevel3,error1,packetsReceived,saasOfApp,sourceDeviceOsFamily,destinationZone,sdwanDeviceType,outboundInterface,podNamespace,serial,tunneledApp,inboundInterface,virtualSystem,sourceDeviceVendor,sctpChunksSent,xffAddress,rule,sessionOwner,category,logAction,sequenceNumber,new_domain,sourceZone,elapsedTimeSec,action,dgHierarchyLevel2,natDestinationIp,destinationAddress,nssaiSst,destinationDynamicAddressGroup,sourceExternalDynamicList,sourceUser,sourceDeviceCategory,receiveTime,characteristicOfApp,sourceMacAddress,policyId,sctpChunksReceived,virtualSystemName,flags,containerOfApp,destinationHostName,destinationDeviceProfile,riskOfApp,offloaded,application,destinationDeviceOsFamily,natDestinationPort,logType,destinationDeviceModel,destinationMacAddress,sdwanClusterType,bytes,destinationVmUuid,highResTimestamp,serialNumber,startTime,dgHierarchyLevel4,sourceDeviceProfile,sourceCountry,hostId,podName,original_domain,sourceAddress,destinationExternalDynamicList,containerId,destinationDeviceVendor,threatContentType,natSourceIp,monitorTagImei,natSourcePort
<14>Dec 28 05:53:37 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,infrastructure,udp,,"[""_dateparsefailure""]",aged-out,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,95,0,2024-12-27T20:53:37.726Z,,53,United States,2817,no,N/A,,,295492,0,,2,0,2024/12/28 05:53:37,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:53:37,VISION-SEOUL-FW,1,1,192.168.200.252,,networking,0,0x8000000000000000,,185,1,35532,0,7444489203827594670,1,dns-base,,untrust,,ethernet1/2,,023201001129,dns,ae1,vsys1,,0,,ALLOW-OUTBOUND,,any,PaloLog-forward,,,trust,0,allow,0,8.8.8.8,8.8.8.8,,,,,,2024/12/28 05:53:37,3,,,0,0,0x400019,"used-by-malware,has-known-vulnerability,pervasive-use",,,network-protocol,no,dns-base,,53,TRAFFIC,,,,280,,2024-12-28T05:53:37.903+09:00,,2024/12/28 05:53:06,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.200.251,,,,end,118.128.43.82,,48455
<14>Dec 28 05:53:37 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,infrastructure,udp,,"[""_dateparsefailure""]",aged-out,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,87,0,2024-12-27T20:53:37.726Z,,53,United States,2817,no,N/A,,,295293,0,,2,0,2024/12/28 05:53:37,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:53:37,VISION-SEOUL-FW,1,1,192.168.200.252,,networking,0,0x8000000000000000,,191,1,52747,0,7444489203827594672,1,dns-base,,untrust,,ethernet1/2,,023201001129,dns,ae1,vsys1,,0,,ALLOW-OUTBOUND,,any,PaloLog-forward,,,trust,0,allow,0,8.8.8.8,8.8.8.8,,,,,,2024/12/28 05:53:37,3,,,0,0,0x400019,"used-by-malware,has-known-vulnerability,pervasive-use",,,network-protocol,no,dns-base,,53,TRAFFIC,,,,278,,2024-12-28T05:53:37.903+09:00,,2024/12/28 05:53:07,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.200.251,,,,end,118.128.43.82,,30750
<14>Dec 28 05:53:37 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,infrastructure,udp,,"[""_dateparsefailure""]",aged-out,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,87,0,2024-12-27T20:53:37.726Z,,53,United States,2817,no,N/A,,,292360,0,,2,0,2024/12/28 05:53:37,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:53:37,VISION-SEOUL-FW,1,1,192.168.200.252,,networking,0,0x8000000000000000,,191,1,49185,0,7444489203827594671,1,dns-base,,untrust,,ethernet1/2,,023201001129,dns,ae1,vsys1,,0,,ALLOW-OUTBOUND,,any,PaloLog-forward,,,trust,0,allow,0,8.8.8.8,8.8.8.8,,,,,,2024/12/28 05:53:37,3,,,0,0,0x400019,"used-by-malware,has-known-vulnerability,pervasive-use",,,network-protocol,no,dns-base,,53,TRAFFIC,,,,278,,2024-12-28T05:53:37.903+09:00,,2024/12/28 05:53:07,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.200.251,,,,end,118.128.43.82,,50299
<14>Dec 28 05:53:37 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,infrastructure,udp,,"[""_dateparsefailure""]",aged-out,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,113,0,2024-12-27T20:53:37.725Z,,53,United States,2817,no,N/A,,,295778,0,,2,0,2024/12/28 05:53:37,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:53:37,VISION-SEOUL-FW,1,1,192.168.200.252,,networking,0,0x8000000000000000,,194,1,58291,0,7444489203827594668,1,dns-base,,untrust,,ethernet1/2,,023201001129,dns,ae1,vsys1,,0,,ALLOW-OUTBOUND,,any,PaloLog-forward,,,trust,0,allow,0,8.8.8.8,8.8.8.8,,,,,,2024/12/28 05:53:37,3,,,0,0,0x400019,"used-by-malware,has-known-vulnerability,pervasive-use",,,network-protocol,no,dns-base,,53,TRAFFIC,,,,307,,2024-12-28T05:53:37.903+09:00,,2024/12/28 05:53:06,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.200.251,,,,end,118.128.43.82,,19657
<14>Dec 28 05:53:37 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,infrastructure,udp,,"[""_dateparsefailure""]",aged-out,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,95,0,2024-12-27T20:53:37.725Z,,53,United States,2817,no,N/A,,,294388,0,,2,0,2024/12/28 05:53:37,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:53:37,VISION-SEOUL-FW,1,1,192.168.200.252,,networking,0,0x8000000000000000,,200,1,47993,0,7444489203827594667,1,dns-base,,untrust,,ethernet1/2,,023201001129,dns,ae1,vsys1,,0,,ALLOW-OUTBOUND,,any,PaloLog-forward,,,trust,0,allow,0,8.8.8.8,8.8.8.8,,,,,,2024/12/28 05:53:37,3,,,0,0,0x400019,"used-by-malware,has-known-vulnerability,pervasive-use",,,network-protocol,no,dns-base,,53,TRAFFIC,,,,295,,2024-12-28T05:53:37.903+09:00,,2024/12/28 05:53:06,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.200.251,,,,end,118.128.43.82,,23883
<14>Dec 28 05:53:37 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,unknown,tcp,,"[""_dateparsefailure""]",aged-out,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,296,0,2024-12-27T20:53:37.725Z,,135,192.168.0.0-192.168.255.255,2817,no,N/A,,,297422,0,,4,0,2024/12/28 05:53:37,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:53:37,VISION-SEOUL-FW,0,1,192.168.200.252,,unknown,0,0x8000000000000000,,0,1,36558,0,7444489203827594666,4,incomplete,,trust,,ae1,,023201001129,,ae1,vsys1,,0,,ALLOW-OUTBOUND,,any,PaloLog-forward,,,trust,7,allow,0,0.0.0.0,192.168.199.201,,,,seoul\administrator,,2024/12/28 05:53:37,1,,,0,0,0x19,,,,unknown,no,incomplete,,0,TRAFFIC,,,,296,,2024-12-28T05:53:37.903+09:00,,2024/12/28 05:53:22,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.200.252,,,,end,0.0.0.0,,0
<14>Dec 28 05:53:37 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,infrastructure,udp,,"[""_dateparsefailure""]",aged-out,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,113,0,2024-12-27T20:53:37.725Z,,53,United States,2817,no,N/A,,,296934,0,,2,0,2024/12/28 05:53:37,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:53:37,VISION-SEOUL-FW,1,1,192.168.200.252,,networking,0,0x8000000000000000,,129,1,43508,0,7444489203827594669,1,dns-base,,untrust,,ethernet1/2,,023201001129,dns,ae1,vsys1,,0,,ALLOW-OUTBOUND,,any,PaloLog-forward,,,trust,0,allow,0,8.8.8.8,8.8.8.8,,,,,,2024/12/28 05:53:37,3,,,0,0,0x400019,"used-by-malware,has-known-vulnerability,pervasive-use",,,network-protocol,no,dns-base,,53,TRAFFIC,,,,242,,2024-12-28T05:53:37.903+09:00,,2024/12/28 05:53:06,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.200.251,,,,end,118.128.43.82,,21072
<14>Dec 28 05:53:37 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,internet-utility,icmp,,"[""_dateparsefailure""]",aged-out,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,294,0,2024-12-27T20:53:37.724Z,,0,192.168.0.0-192.168.255.255,2817,no,N/A,,,296669,0,,6,0,2024/12/28 05:53:37,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:53:37,VISION-SEOUL-FW,3,1,192.168.200.252,,general-internet,0,0x8000000000000000,,294,3,22552,0,7444489203827594664,3,untunneled,,trust,,ae1,,023201001129,,ae1,vsys1,,0,,ALLOW-OUTBOUND,,any,PaloLog-forward,,,trust,0,allow,0,0.0.0.0,192.168.200.1,,,,,,2024/12/28 05:53:37,2,,,0,0,0x100019,"has-known-vulnerability,tunnel-other-application,pervasive-use",,,network-protocol,no,ping,,0,TRAFFIC,,,,588,,2024-12-28T05:53:37.903+09:00,,2024/12/28 05:53:22,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.200.254,,,,end,0.0.0.0,,0
<14>Dec 28 05:53:37 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,encrypted-tunnel,tcp,,"[""_dateparsefailure""]",tcp-rst-from-client,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,1704,0,2024-12-27T20:53:37.724Z,,443,United States,2817,no,N/A,,,293661,0,,26,0,2024/12/28 05:53:37,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:53:37,VISION-SEOUL-FW,13,1,192.168.200.252,,networking,0,0x8000000000000000,,7552,1,21659,0,7444489203827594662,13,ssl,,untrust,,ethernet1/2,,023201001129,,ae2,vsys1,,0,,ALLOW-OUTBOUND,,license-expired,PaloLog-forward,,,SERVER,136,allow,0,34.206.77.243,34.206.77.243,,,,,,2024/12/28 05:53:37,4,,,0,0,0x40041c,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,,browser-based,no,ssl,,443,TRAFFIC,,,,9256,,2024-12-28T05:53:37.903+09:00,,2024/12/28 05:51:02,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.100.171,,,,end,118.128.43.82,,12020
<14>Dec 28 05:53:37 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,infrastructure,udp,,"[""_dateparsefailure""]",aged-out,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,89,0,2024-12-27T20:53:37.724Z,,53,Korea Republic Of,2817,no,N/A,,,296209,0,,2,0,2024/12/28 05:53:37,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:53:37,VISION-SEOUL-FW,1,1,192.168.200.252,,networking,0,0x8000000000000000,,121,1,42583,0,7444489203827594665,1,dns-base,,untrust,,ethernet1/2,,023201001129,dns,ae2,vsys1,,0,,ALLOW-OUTBOUND,,any,PaloLog-forward,,,SERVER,0,allow,0,168.126.63.1,168.126.63.1,,,,,,2024/12/28 05:53:37,3,,,0,0,0x400019,"used-by-malware,has-known-vulnerability,pervasive-use",,,network-protocol,no,dns-base,,53,TRAFFIC,,,,210,,2024-12-28T05:53:37.903+09:00,,2024/12/28 05:53:04,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.100.170,,,,end,118.128.43.82,,62965
<14>Dec 28 05:53:37 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,unknown,udp,,"[""_dateparsefailure""]",policy-deny,e90cbdfb-a61c-4c37-92ea-1fc8d7cd4431,,60,0,2024-12-27T20:53:37.724Z,,7062,Korea Republic Of,2817,no,N/A,,,0,0,,1,0,2024/12/28 05:53:37,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:53:37,VISION-SEOUL-FW,0,1,192.168.200.252,,unknown,0,0x8000000000000000,,0,1,38059,0,7444489203827594659,1,not-applicable,,untrust,,,,023201001129,,ethernet1/2,vsys1,,0,,intrazone-default,,any,PaloLog-forward,,,untrust,0,deny,0,0.0.0.0,118.128.43.82,,,,,,2024/12/28 05:53:37,1,,,0,0,0x0,,,,unknown,no,not-applicable,,0,TRAFFIC,,,,60,,2024-12-28T05:53:37.903+09:00,,2024/12/28 05:53:33,0,,Korea Republic Of,,,VISION-SEOUL-FW.seoulfw 1,110.45.188.132,,,,drop,0.0.0.0,,0
<14>Dec 28 05:53:37 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,encrypted-tunnel,tcp,,"[""_dateparsefailure""]",tcp-rst-from-client,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,40562,0,2024-12-27T20:53:37.724Z,,443,United States,2817,no,N/A,,,295515,0,,1880,0,2024/12/28 05:53:37,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:53:37,VISION-SEOUL-FW,1666,1,192.168.200.252,,networking,0,0x8000000000000000,,2299002,1,53545,0,7444489203827594661,214,ssl,,untrust,,ethernet1/2,,023201001129,,ae2,vsys1,,0,,ALLOW-OUTBOUND,,license-expired,PaloLog-forward,,,SERVER,128,allow,0,34.206.77.243,34.206.77.243,,,,,,2024/12/28 05:53:37,4,,,0,0,0x40047a,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,,browser-based,no,ssl,,443,TRAFFIC,,,,2339564,,2024-12-28T05:53:37.903+09:00,,2024/12/28 05:51:10,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.100.171,,,,end,118.128.43.82,,19002
<14>Dec 28 05:53:37 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,encrypted-tunnel,tcp,,"[""_dateparsefailure""]",tcp-rst-from-client,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,39206,0,2024-12-27T20:53:37.724Z,,443,United States,2817,no,N/A,,,295672,0,,4255,0,2024/12/28 05:53:37,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:53:37,VISION-SEOUL-FW,3982,1,192.168.200.252,,networking,0,0x8000000000000000,,5662067,1,65107,0,7444489203827594660,273,ssl,,untrust,,ethernet1/2,,023201001129,,ae2,vsys1,,0,,ALLOW-OUTBOUND,,license-expired,PaloLog-forward,,,SERVER,135,allow,0,34.206.77.243,34.206.77.243,,,,,,2024/12/28 05:53:37,4,,,0,0,0x40047a,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,,browser-based,no,ssl,,443,TRAFFIC,,,,5701273,,2024-12-28T05:53:37.903+09:00,,2024/12/28 05:51:03,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.100.171,,,,end,118.128.43.82,,40745
<14>Dec 28 05:53:37 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,infrastructure,udp,,"[""_dateparsefailure""]",aged-out,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,101,0,2024-12-27T20:53:37.723Z,,53,Korea Republic Of,2817,no,N/A,,,296539,0,,2,0,2024/12/28 05:53:37,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:53:37,VISION-SEOUL-FW,1,1,192.168.200.252,,networking,0,0x8000000000000000,,375,1,50799,0,7444489203827594658,1,dns-base,,untrust,,ethernet1/2,,023201001129,dns,ae2,vsys1,,0,,ALLOW-OUTBOUND,,any,PaloLog-forward,,,SERVER,0,allow,0,168.126.63.1,168.126.63.1,,,,,,2024/12/28 05:53:37,3,,,0,0,0x400019,"used-by-malware,has-known-vulnerability,pervasive-use",,,network-protocol,no,dns-base,,53,TRAFFIC,,,,476,,2024-12-28T05:53:37.902+09:00,,2024/12/28 05:53:02,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.100.171,,,,end,118.128.43.82,,40600
<14>Dec 28 05:53:32 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,infrastructure,udp,,"[""_dateparsefailure""]",aged-out,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,101,0,2024-12-27T20:53:32.724Z,,53,Korea Republic Of,2817,no,N/A,,,297380,0,,2,0,2024/12/28 05:53:32,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:53:32,VISION-SEOUL-FW,1,1,192.168.200.252,,networking,0,0x8000000000000000,,323,1,40202,0,7444489203827594657,1,dns-base,,untrust,,ethernet1/2,,023201001129,dns,ae2,vsys1,,0,,ALLOW-OUTBOUND,,any,PaloLog-forward,,,SERVER,0,allow,0,168.126.63.1,168.126.63.1,,,,,,2024/12/28 05:53:32,3,,,0,0,0x400019,"used-by-malware,has-known-vulnerability,pervasive-use",,,network-protocol,no,dns-base,,53,TRAFFIC,,,,424,,2024-12-28T05:53:32.902+09:00,,2024/12/28 05:53:02,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.100.171,,,,end,118.128.43.82,,50961
<14>Dec 28 05:53:32 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,unknown,udp,,"[""_dateparsefailure""]",policy-deny,e90cbdfb-a61c-4c37-92ea-1fc8d7cd4431,,60,0,2024-12-27T20:53:32.723Z,,7062,Korea Republic Of,2817,no,N/A,,,0,0,,1,0,2024/12/28 05:53:32,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:53:32,VISION-SEOUL-FW,0,1,192.168.200.252,,unknown,0,0x8000000000000000,,0,1,38059,0,7444489203827594654,1,not-applicable,,untrust,,,,023201001129,,ethernet1/2,vsys1,,0,,intrazone-default,,any,PaloLog-forward,,,untrust,0,deny,0,0.0.0.0,118.128.43.82,,,,,,2024/12/28 05:53:32,1,,,0,0,0x0,,,,unknown,no,not-applicable,,0,TRAFFIC,,,,60,,2024-12-28T05:53:32.902+09:00,,2024/12/28 05:53:28,0,,Korea Republic Of,,,VISION-SEOUL-FW.seoulfw 1,110.45.188.132,,,,drop,0.0.0.0,,0
<14>Dec 28 05:53:27 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,infrastructure,udp,,"[""_dateparsefailure""]",aged-out,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,90,0,2024-12-27T20:53:27.726Z,,123,Korea Republic Of,2817,no,N/A,,,296340,0,,2,0,2024/12/28 05:53:27,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:53:27,VISION-SEOUL-FW,1,1,192.168.200.252,,networking,0,0x8000000000000000,,90,1,123,0,7444489203827594652,1,ntp-base,,untrust,,ethernet1/2,,023201001129,ntp,ae2,vsys1,,0,,ALLOW-OUTBOUND,,any,PaloLog-forward,,,SERVER,0,allow,0,106.247.248.106,106.247.248.106,,,,,,2024/12/28 05:53:27,2,,,0,0,0x40007a,"used-by-malware,pervasive-use",,,network-protocol,no,ntp-base,,123,TRAFFIC,,,,180,,2024-12-28T05:53:27.902+09:00,,2024/12/28 05:52:55,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.100.171,,,,end,118.128.43.82,,21809
<14>Dec 28 05:53:27 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,internet-utility,icmp,,"[""_dateparsefailure""]",aged-out,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,294,0,2024-12-27T20:53:27.725Z,,0,192.168.0.0-192.168.255.255,2817,no,N/A,,,296067,0,,6,0,2024/12/28 05:53:27,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:53:27,VISION-SEOUL-FW,3,1,192.168.200.252,,general-internet,0,0x8000000000000000,,294,3,21528,0,7444489203827594651,3,untunneled,,trust,,ae1,,023201001129,,ae1,vsys1,,0,,ALLOW-OUTBOUND,,any,PaloLog-forward,,,trust,0,allow,0,0.0.0.0,192.168.200.1,,,,,,2024/12/28 05:53:27,2,,,0,0,0x100019,"has-known-vulnerability,tunnel-other-application,pervasive-use",,,network-protocol,no,ping,,0,TRAFFIC,,,,588,,2024-12-28T05:53:27.902+09:00,,2024/12/28 05:53:12,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.200.254,,,,end,0.0.0.0,,0
<14>Dec 28 05:53:27 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,unknown,udp,,"[""_dateparsefailure""]",policy-deny,e90cbdfb-a61c-4c37-92ea-1fc8d7cd4431,,60,0,2024-12-27T20:53:27.725Z,,63588,Korea Republic Of,2817,no,N/A,,,0,0,,1,0,2024/12/28 05:53:27,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:53:27,VISION-SEOUL-FW,0,1,192.168.200.252,,unknown,0,0x8000000000000000,,0,1,38616,0,7444489203827594650,1,not-applicable,,untrust,,,,023201001129,,ethernet1/2,vsys1,,0,,intrazone-default,,any,PaloLog-forward,,,untrust,0,deny,0,0.0.0.0,118.128.43.82,,,,,,2024/12/28 05:53:27,1,,,0,0,0x0,,,,unknown,no,not-applicable,,0,TRAFFIC,,,,60,,2024-12-28T05:53:27.902+09:00,,2024/12/28 05:53:23,0,,Korea Republic Of,,,VISION-SEOUL-FW.seoulfw 1,110.45.192.90,,,,drop,0.0.0.0,,0
<14>Dec 28 05:53:27 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,infrastructure,tcp,,"[""_dateparsefailure""]",tcp-fin,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,651,0,2024-12-27T20:53:27.725Z,,80,United States,2817,no,N/A,,,297659,0,,12,0,2024/12/28 05:53:27,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:53:27,VISION-SEOUL-FW,6,1,192.168.200.252,,networking,0,0x8000000000000000,,2938,1,50198,0,7444489203827594649,6,ocsp,,untrust,,ethernet1/2,,023201001129,,ae1,vsys1,,0,,ALLOW-OUTBOUND,,license-expired,PaloLog-forward,,,trust,1,allow,0,192.124.249.36,192.124.249.36,,,,,,2024/12/28 05:53:27,2,,,0,0,0x40001c,"has-known-vulnerability,pervasive-use",,,client-server,no,ocsp,,80,TRAFFIC,,,,3589,,2024-12-28T05:53:27.902+09:00,,2024/12/28 05:53:07,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.200.251,,,,end,118.128.43.82,,53945
<14>Dec 28 05:53:27 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,infrastructure,udp,,"[""_dateparsefailure""]",aged-out,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,98,0,2024-12-27T20:53:27.724Z,,53,United States,2817,no,N/A,,,297911,0,,2,0,2024/12/28 05:53:27,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:53:27,VISION-SEOUL-FW,1,1,192.168.200.252,,networking,0,0x8000000000000000,,183,1,35712,0,7444489203827594645,1,dns-base,,untrust,,ethernet1/2,,023201001129,dns,ae1,vsys1,,0,,ALLOW-OUTBOUND,,any,PaloLog-forward,,,trust,0,allow,0,8.8.8.8,8.8.8.8,,,,,,2024/12/28 05:53:27,3,,,0,0,0x400019,"used-by-malware,has-known-vulnerability,pervasive-use",,,network-protocol,no,dns-base,,53,TRAFFIC,,,,281,,2024-12-28T05:53:27.902+09:00,,2024/12/28 05:52:52,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.199.232,,,,end,118.128.43.82,,52898
<14>Dec 28 05:53:27 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,general-business,tcp,,"[""_dateparsefailure""]",tcp-fin,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,7634,0,2024-12-27T20:53:27.724Z,,443,United States,2817,no,N/A,,,293471,0,,35,0,2024/12/28 05:53:27,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:53:27,VISION-SEOUL-FW,19,1,192.168.200.252,,business-systems,0,0x8000000000000000,,11286,1,56178,0,7444489203827594647,16,paloalto-dlp-service,,untrust,,ethernet1/2,,023201001129,,ae1,vsys1,,0,,ALLOW-OUTBOUND,,license-expired,PaloLog-forward,,,trust,2,allow,0,34.128.162.183,34.128.162.183,,,,,,2024/12/28 05:53:27,1,,,0,0,0x40047a,,,,client-server,no,paloalto-dlp-service,,443,TRAFFIC,,,,18920,,2024-12-28T05:53:27.902+09:00,,2024/12/28 05:53:06,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.200.251,,,,end,118.128.43.82,,47262
<14>Dec 28 05:53:27 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,unknown,udp,,"[""_dateparsefailure""]",policy-deny,e90cbdfb-a61c-4c37-92ea-1fc8d7cd4431,,60,0,2024-12-27T20:53:27.724Z,,7062,Korea Republic Of,2817,no,N/A,,,0,0,,1,0,2024/12/28 05:53:27,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:53:27,VISION-SEOUL-FW,0,1,192.168.200.252,,unknown,0,0x8000000000000000,,0,1,38059,0,7444489203827594646,1,not-applicable,,untrust,,,,023201001129,,ethernet1/2,vsys1,,0,,intrazone-default,,any,PaloLog-forward,,,untrust,0,deny,0,0.0.0.0,118.128.43.82,,,,,,2024/12/28 05:53:27,1,,,0,0,0x0,,,,unknown,no,not-applicable,,0,TRAFFIC,,,,60,,2024-12-28T05:53:27.902+09:00,,2024/12/28 05:53:23,0,,Korea Republic Of,,,VISION-SEOUL-FW.seoulfw 1,110.45.188.132,,,,drop,0.0.0.0,,0
<14>Dec 28 05:53:27 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,internet-utility,tcp,,"[""_dateparsefailure""]",tcp-fin,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,482,0,2024-12-27T20:53:27.723Z,,80,United States,2817,no,N/A,,,295416,0,,10,0,2024/12/28 05:53:27,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:53:27,VISION-SEOUL-FW,5,1,192.168.200.252,,general-internet,0,0x8000000000000000,,2065,1,60232,0,7444489203827594644,5,web-browsing,,untrust,,ethernet1/2,,023201001129,,ae1,vsys1,,0,,ALLOW-OUTBOUND,,license-expired,PaloLog-forward,,,trust,1,allow,0,192.124.249.41,192.124.249.41,,,,,,2024/12/28 05:53:27,4,,,0,0,0x40001c,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,,browser-based,no,web-browsing,,80,TRAFFIC,,,,2547,,2024-12-28T05:53:27.902+09:00,,2024/12/28 05:53:06,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.200.251,,,,end,118.128.43.82,,46192
